name,link,ingredients,steps,nutrition,image_url
Christmas Poinsettia Punch,https://www.allrecipes.com/recipe/240526/christmas-poinsettia-punch/,"{'quantity': '48', 'unit': 'fluid ounces', 'name': 'cranberry juice, chilled'}, {'quantity': '1', 'unit': 'liter', 'name': 'club soda, chilled'}, {'quantity': '1', 'unit': '(750 milliliter) bottle', 'name': 'orange-flavored vodka, chilled'}, {'quantity': '1', 'unit': '(750 milliliter) bottle', 'name': 'Champagne, or more to taste'}, {'quantity': '½', 'unit': 'cup', 'name': 'fresh cranberries'}","Combine cranberry juice, club soda, vodka, Champagne, and cranberries in a punch bowl.","calories: 194, fat: 0g, carbs: 13g, servings: 16",https://www.allrecipes.com/thmb/W2jRVHS1-bbu-C2VPZaWCWcSMXA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3029582-cd22baf114a14ac981f2f90751f9df84.jpg
New Year's Champagne Punch,https://www.allrecipes.com/recipe/25853/new-years-champagne-punch/,"{'quantity': '1', 'unit': 'quart', 'name': 'orange sherbet'}, {'quantity': '2', 'unit': 'quarts', 'name': 'fresh orange juice, chilled'}, {'quantity': '1', 'unit': '(2 liter) bottle', 'name': 'ginger ale, chilled'}, {'quantity': '2', 'unit': '(750 milliliter) bottles', 'name': 'champagne, chilled'}","Place sherbet block in the center of a large punch bowl. Pour orange juice over top, followed by ginger ale and Champagne. Stir gently to mix liquids until top of punch begins to foam. Serve immediately.","calories: 70, fat: 0g, carbs: 12g, protein: 0g, servings: 52",https://www.allrecipes.com/thmb/0Sa4DpLT_b4Nd_vRDdaVSPvEvkQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/29471-a051d42344ad45b2a87d80e9d21120c6.jpg
Mexico Chiquito Punch,https://www.allrecipes.com/recipe/232965/mexico-chiquito-punch/,"{'quantity': '1', 'unit': '(46 fluid ounce) can', 'name': 'pineapple juice'}, {'quantity': '1', 'unit': '(1 liter) bottle', 'name': 'grenadine syrup'}, {'quantity': '1', 'unit': 'cup', 'name': 'white sugar'}, {'quantity': '¼', 'unit': 'cup', 'name': 'lemon juice'}, {'quantity': '1', 'unit': '(1 ounce) packet', 'name': 'instant tea powder'}, {'quantity': '5', 'unit': 'quarts', 'name': 'water, or as needed'}","Mix pineapple juice, grenadine, sugar, lemon juice, and instant tea powder together in a 2-gallon container; stir to dissolve sugar and tea powder. Add enough water to fill the container; stir to combine.","calories: 154, fat: 0g, carbs: 39g, protein: 0g, servings: 32",https://www.allrecipes.com/thmb/Rk9Ny8f4YmnT8H62IXIgc7S8-7A=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1579581-6e6115cb32874867b6b7ff5bf51f8f48.jpg
Kentucky Derby Bourbon Punch,https://www.allrecipes.com/recipe/244922/kentucky-derby-bourbon-punch/,"{'quantity': '34', 'unit': 'fluid ounces', 'name': 'bourbon'}, {'quantity': '1', 'unit': '(12 fluid ounce) can', 'name': 'frozen orange juice concentrate, thawed'}, {'quantity': '1', 'unit': '(12 fluid ounce) can', 'name': 'frozen lemonade concentrate, thawed'}, {'quantity': '¼', 'unit': 'cup', 'name': 'lemon juice'}, {'quantity': '¼', 'unit': 'cup', 'name': 'maraschino cherry juice'}, {'quantity': '1 ½', 'unit': 'liters', 'name': 'club soda'}, {'quantity': '1', 'unit': '', 'name': 'lemon, sliced'}, {'quantity': '½', 'unit': 'cup', 'name': 'maraschino cherries, halved'}","Stir bourbon, orange juice concentrate, lemonade concentrate, lemon juice, and maraschino cherry juice together in a pitcher until combined.. Pour bourbon mixture into a punch bowl; stir in club soda, cherry halves, and lemon slices.","calories: 124, fat: 0g, carbs: 13g, protein: 0g, servings: 32",
Classic White Wine Spritzer,https://www.allrecipes.com/recipe/90234/classic-white-wine-spritzer/,"{'quantity': '½', 'unit': 'cup', 'name': 'club soda'}, {'quantity': '1', 'unit': 'cup', 'name': 'white wine'}","Pour wine into glasses, and top off with club soda. Serve immediately.",,https://www.allrecipes.com/thmb/_tomD3_tXHLuqMD64zxIIOCwKlQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1371756-68b171d64c2d4e71a235ec29c596270f.jpg
Champagne Punch,https://www.allrecipes.com/recipe/32664/champagne-punch-iii/,"{'quantity': '1', 'unit': '(12 fluid ounce) can', 'name': 'frozen cranberry juice concentrate'}, {'quantity': '1', 'unit': '(12 fluid ounce) can', 'name': 'frozen pink lemonade concentrate'}, {'quantity': '1', 'unit': '(6 ounce) can', 'name': 'frozen limeade concentrate'}, {'quantity': '1', 'unit': '(750 milliliter) bottle', 'name': 'white wine, chilled'}, {'quantity': '1', 'unit': 'liter', 'name': 'carbonated water, chilled'}, {'quantity': '2', 'unit': '(750 milliliter) bottles', 'name': 'champagne, chilled'}, {'quantity': '1', 'unit': '', 'name': 'lemon - sliced, for garnish'}, {'quantity': '½', 'unit': 'cup', 'name': 'fresh mint, garnish'}","In a large punch bowl, combine cranberry juice concentrate, pink lemonade concentrate, limeade concentrate, white wine, club soda, and champagne. Garnish with lemon slices and fresh mint leaves.",,https://cdn.jwplayer.com/v2/media/O61GnMhD/poster.jpg?width=720
Vodka Lemonade with Mint,https://www.allrecipes.com/recipe/274214/vodka-lemonade-with-mint/,"{'quantity': '1', 'unit': 'cup', 'name': 'fresh mint leaves, chopped'}, {'quantity': '⅔', 'unit': 'cup', 'name': 'white sugar'}, {'quantity': '12', 'unit': 'fluid ounces', 'name': 'vodka'}, {'quantity': '1', 'unit': 'cup', 'name': 'fresh lemon juice'}, {'quantity': '', 'unit': '', 'name': 'crushed ice'}","Combine mint and sugar in a large bowl. Stir in vodka and lemon juice. Cover and refrigerate lemonade, 30 minutes to 2 hours.. Strain lemonade into a pitcher. Fill six (6- to 8-ounce) glasses with crushed ice; pour lemonade over ice.","calories: 226, carbs: 26g, protein: 0g, servings: 6",https://www.allrecipes.com/thmb/oihlgPGV0oq2epLmAaNS2JL677A=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8076001-vodka-lemonade-with-mint-France-C-4x3-1-65cb0a59b89f460f80494746e1311ca3.jpg
Sangria by the Pros,https://www.allrecipes.com/recipe/54562/sangria-by-the-pros/,"{'quantity': '1', 'unit': '', 'name': 'orange'}, {'quantity': '1', 'unit': '', 'name': 'lemon'}, {'quantity': '1', 'unit': '', 'name': 'lime'}, {'quantity': '1', 'unit': 'medium', 'name': 'all purpose apples, pared, cored and sliced'}, {'quantity': '1', 'unit': 'cup', 'name': 'pitted cherries'}, {'quantity': '1', 'unit': 'cup', 'name': 'fresh pineapple chunks'}, {'quantity': '¾', 'unit': 'cup', 'name': 'brandy'}, {'quantity': '1', 'unit': '(750 milliliter) bottle', 'name': 'dry red wine'}, {'quantity': '1', 'unit': '(12 ounce) can', 'name': 'lemon-lime soda to taste'}, {'quantity': '1', 'unit': 'cup', 'name': 'orange juice to taste'}","Slice orange, lemon, and lime into thin rounds. Place the sliced citrus in a pitcher with apples, cherries, and pineapple.. Pour in brandy and refrigerate for 2 hours or more. Chill the bottle of red wine, lemon-lime soda, and orange juice at the same time.. Gently crush the fruits with a spoon, then stir in red wine, lemon-lime soda, and orange juice. Add additional brandy or orange juice to taste.",,https://www.allrecipes.com/thmb/_bURtZOdQya-mSiYbtYFrx4Nzs0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/54562_SangriabythePros_MFS_5-8b7cfbb4817740889d0ddd0c4d1e4823.jpg
Peach Cosmo,https://www.allrecipes.com/recipe/110218/peach-cosmo/,"{'quantity': '', 'unit': '', 'name': 'ice'}, {'quantity': '3', 'unit': 'fluid ounces', 'name': 'cranberry juice'}, {'quantity': '1', 'unit': '(1.5 fluid ounce) jigger', 'name': 'citron vodka'}, {'quantity': '1', 'unit': 'tablespoon', 'name': 'peach schnapps'}, {'quantity': '1', 'unit': 'teaspoon', 'name': 'fresh lime juice'}","Fill a cocktail shaker with ice. Add cranberry juice, vodka, schnapps, and lime juice. Cover and shake until the outside of the shaker has frosted. Strain into a chilled martini glass to serve.",,https://www.allrecipes.com/thmb/MR_wNVxdUN4eTTKt9p_ZNjqTZks=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7985794-cc45d3f9444c46d8a80f12527ccf8142.jpg
Christmas Rum Punch,https://www.allrecipes.com/recipe/20529/christmas-punch/,"{'quantity': '½', 'unit': 'cup', 'name': 'white sugar'}, {'quantity': '2', 'unit': 'cups', 'name': 'orange juice'}, {'quantity': '⅔', 'unit': 'cup', 'name': 'lemon juice'}, {'quantity': '1', 'unit': '(4 ounce) jar', 'name': 'maraschino cherries, with juice'}, {'quantity': '1', 'unit': 'fluid ounce', 'name': 'triple sec liqueur'}, {'quantity': '1', 'unit': '(750 milliliter) bottle', 'name': 'light rum'}, {'quantity': '1', 'unit': '', 'name': 'orange, sliced into rounds'}, {'quantity': '1', 'unit': '', 'name': 'lemon, sliced into rounds'}, {'quantity': '1', 'unit': '(8 ounce) can', 'name': 'pineapple chunks'}, {'quantity': '1', 'unit': 'liter', 'name': 'carbonated water'}, {'quantity': '', 'unit': '', 'name': 'ice'}","In a punch bowl, combine sugar, orange juice, and lemon juice; stir until sugar dissolves. Add cherries, triple sec, light rum, orange slices, lemon slices, and pineapple chunks. Refrigerate for 1 to 2 hours to allow flavors to blend.. Just before serving, pour in carbonated water and add ice.","calories: 179, fat: 0g, carbs: 25g, protein: 1g, servings: 20",https://www.allrecipes.com/thmb/_VHzrOUpJX1X_kumpqGkNgPAASw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2973858-88291ba9f09d48069759fd262e7daf62.jpg
Spiked Caramel Apple Cider,https://www.allrecipes.com/recipe/275969/spiked-caramel-apple-cider/,"{'quantity': '8', 'unit': 'cups', 'name': 'apple cider'}, {'quantity': '6', 'unit': 'tablespoons', 'name': 'caramel ice cream topping, divided'}, {'quantity': '1', 'unit': 'tablespoon', 'name': 'turbinado sugar'}, {'quantity': '1', 'unit': 'teaspoon', 'name': 'kosher salt'}, {'quantity': '⅛', 'unit': 'teaspoon', 'name': 'apple pie spice'}, {'quantity': '1 ½', 'unit': 'cups', 'name': 'spiced rum'}, {'quantity': '8', 'unit': '', 'name': 'cinnamon sticks'}","Stir together apple cider and 4 tablespoons caramel ice cream topping in a 4-quart slow cooker until smooth. Cover and cook on Low for 3 to 4 hours, or on High for 1 1/2 to 2 hours.. Mix together sugar, salt, and apple pie spice in a small shallow bowl. Pour remaining 2 tablespoons caramel topping into a small saucer.. Dip the rims of 8 mugs or heatproof glasses into caramel topping, evenly coating the rim; then dip into spice mixture. Ladle hot cider into mugs. Add 3 tablespoons spiced rum to each mug and garnish with a cinnamon stick.","calories: 281, fat: 0g, carbs: 47g, protein: 0g, servings: 8",https://www.allrecipes.com/thmb/yQrpUIMzv8vB5PuryNhU7uzXpnE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7072056-9ed21a9d59b144c4bad44188744d2b99.jpg
Candie's Simply Great Punch,https://www.allrecipes.com/recipe/32684/candies-simply-great-punch/,"{'quantity': '2', 'unit': '(46 fluid ounce) cans', 'name': 'fruit punch'}, {'quantity': '1', 'unit': '(2 liter) bottle', 'name': 'lemon-lime flavored carbonated beverage'}, {'quantity': '½', 'unit': 'gallon', 'name': 'French vanilla ice cream'}",Pour chilled punch and soda into a punch bowl. Scoop out an entire half-gallon of ice cream and carefully slide into punch.,"calories: 80, fat: 4g, carbs: 11g, protein: 1g, servings: 80",https://www.allrecipes.com/thmb/TY8Ij5VrBKFhbTEm9GOcfPUYrNY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1002162-22e311804c4f4ff185d741cfe463ec8a.jpg
Old-Fashioned Pink Lemonade,https://www.allrecipes.com/recipe/20560/old-fashioned-pink-lemonade/,"{'quantity': '9', 'unit': 'cups', 'name': 'water'}, {'quantity': '2', 'unit': 'cups', 'name': 'white sugar'}, {'quantity': '2', 'unit': 'cups', 'name': 'fresh lemon juice'}, {'quantity': '1', 'unit': 'cup', 'name': 'cranberry juice, chilled'}, {'quantity': '', 'unit': '', 'name': 'ice as needed'}",,"calories: 151, carbs: 40g, protein: 0g, servings: 12",https://www.allrecipes.com/thmb/i6TBfNG-BgR7MpCoLKatEs0_rJM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5478432-47ad16b56076489881c6b570993aaeec.jpg
